team_name,season_year,sos_adj_factor,sos_z
Rhode Island,2019,0.04362795955903864,0.43627959559038637
Idaho,2019,0.0,-1.2472262204773887
Presbyterian,2019,0.0,-0.8645343188890219
Sam Houston,2019,0.0,-1.0838652753528153
Rider,2019,0.0,-0.9198835301558442
Hampton,2019,0.0,-0.8547634011881532
Colorado,2019,0.06655076063146152,0.6655076063146153
Air Force,2019,0.0,-0.08920035663401732
Saint Mary`s,2019,0.07829417249048089,0.7829417249048088
Ohio State,2019,0.18923990752346775,1.8923990752346775
Stetson,2019,0.0,-0.5856390671965579
Southern,2019,0.0,-1.0400726137404668
Dartmouth,2019,0.0,-0.313631658031163
Bucknell,2019,0.0,-0.24597800030370848
Penn State,2019,0.2,2.1117218497715102
American,2019,0.0,-1.0858989184531205
East Tennessee State,2019,0.0,-0.17960484754205258
Missouri State,2019,0.0,-0.19794508843140857
Eastern Kentucky,2019,0.0,-0.3572700638191248
George Washington,2019,0.0299463658300683,0.299463658300683
Eastern Washington,2019,0.0,-0.6310329285954189
Sacramento State,2019,0.0,-1.3520324540612023
Georgetown,2019,0.11388862087975081,1.138886208797508
Eastern Illinois,2019,0.0,-0.690136399937172
Florida,2019,0.19776786301297988,1.9776786301297986
Omaha,2019,0.0,-0.4595800410948126
Villanova,2019,0.1628833843204936,1.6288338432049358
Vermont,2019,0.0,-0.7860558898249006
Delaware,2019,0.0,-0.8087599432413551
Long Beach State,2019,0.0,-0.2240302784138428
Utah Valley,2019,0.0,-0.3401913754977967
UAB,2019,0.0,-0.3041560957234726
Santa Clara,2019,0.011344843988437965,0.11344843988437965
Providence,2019,0.1264109631290709,1.264109631290709
Florida State,2019,0.16993630258738257,1.6993630258738257
Michigan State,2019,0.2,2.1477892586950618
Northern Arizona,2019,0.0,-0.9039804104511565
McNeese State,2019,0.0,-1.210367336981349
Penn,2019,0.013585873942134064,0.13585873942134064
Montana,2019,0.0,-0.8952792287441931
Central Arkansas,2019,0.0,-0.9342221687474361
Alcorn State,2019,0.0,-1.4573406734515502
Kent State,2019,0.011678131635757094,0.11678131635757094
William & Mary,2019,0.0,-0.34930188055520495
Stephen F. Austin,2019,0.0,-1.182574570241566
Virginia,2019,0.17114991956441192,1.711499195644119
Clemson,2019,0.15493248264553652,1.5493248264553652
South Carolina State,2019,0.0,-1.1820956396215498
Austin Peay,2019,0.0,-0.6670831601618524
Indiana State,2019,0.0001189771834148832,0.0011897718341488319
Tennessee-Martin,2019,0.0,-0.616485957530337
Harvard,2019,0.04536795283111334,0.4536795283111334
Notre Dame,2019,0.13041058176349074,1.3041058176349074
Miami (Fla.),2019,0.14097236936052768,1.4097236936052766
Ball State,2019,0.028847879282426322,0.2884787928242632
Arizona State,2019,0.10994666489853118,1.0994666489853118
California,2019,0.10497002450976407,1.0497002450976407
Connecticut,2019,0.08982468123684186,0.8982468123684185
Akron,2019,0.013888055681235776,0.13888055681235775
Maryland-Baltimore County,2019,0.0,-1.1624865152136667
Boston College,2019,0.12453476288016536,1.2453476288016536
Jacksonville,2019,0.0,-0.7011408262206018
Columbia,2019,0.0,-0.19258241397273598
Buffalo,2019,0.06072756638848273,0.6072756638848272
Kennesaw State,2019,0.0,-0.054560717615675845
Valparaiso,2019,0.0,-0.3105557709477076
Southern Illinois,2019,0.0023624148407444382,0.02362414840744438
Coppin State,2019,0.0,-0.8982763119192467
UCLA,2019,0.11977940741400601,1.1977940741400601
Niagara,2019,0.0,-1.2415250047416755
Stanford,2019,0.0921952840756786,0.921952840756786
Stetson,2020,0.0,-0.930041737007082
Rider,2020,0.0,-0.9274421217715203
NJIT,2020,0.0,-0.6354859894708779
Fort Wayne,2020,0.0,-0.7163364992313441
North Carolina,2020,0.1819438106029857,1.8194381060298568
Marquette,2020,0.1796252538712949,1.7962525387129489
Army,2020,0.0,-1.1479599143169525
Boston College,2020,0.15386601155777893,1.5386601155777893
Notre Dame,2020,0.10267798524494186,1.0267798524494185
Auburn,2020,0.14101402999884022,1.410140299988402
Texas-Arlington,2020,0.017936811511980944,0.17936811511980943
Penn,2020,0.008379857210374358,0.08379857210374357
Tulane,2020,0.0812122103288654,0.812122103288654
Cal State Fullerton,2020,0.0,-0.38891249682977747
Furman,2020,0.0,-0.29798154710609004
Eastern Washington,2020,0.0,-0.4237431882320884
Wake Forest,2020,0.15118933570061865,1.5118933570061865
Ball State,2020,0.0,-0.2696304381454229
Drexel,2020,0.0,-0.24238898864919384
Northern Colorado,2020,0.0,-0.6119830710520685
Miami (Ohio),2020,0.0,-0.07012884794143148
Hawaii,2020,0.0,-0.5829156574278511
Niagara,2020,0.0,-0.6388398494144419
Hartford,2020,0.0,-1.1441971796925483
California,2020,0.16056893467625366,1.6056893467625366
UNLV,2020,0.08390838969204953,0.8390838969204952
Oregon,2020,0.1551091318068671,1.551091318068671
Wisconsin,2020,0.18645865938724565,1.8645865938724564
Murray State,2020,0.0,-1.0758600798469875
Ohio State,2020,0.17462943435011163,1.7462943435011162
Texas,2020,0.16137804015302323,1.6137804015302322
Saint John`s,2020,0.13850903081714586,1.3850903081714585
Robert Morris,2020,0.0,-1.047239929673191
Norfolk State,2020,0.0,-1.6302186790213538
Tennessee Tech,2020,0.0,-0.8244560985950166
Toledo,2020,0.0,-0.17046325672482082
Yale,2020,0.0,-0.11660933881224143
Old Dominion,2020,0.02431341634163279,0.24313416341632788
Bucknell,2020,0.0,-0.46494237038872555
Southeast Missouri State,2020,0.0,-0.9078951233846978
Creighton,2020,0.16303990890794393,1.630399089079439
SMU,2020,0.07323665990705547,0.7323665990705547
Loyola Maryland,2020,0.0,-1.1241930658895705
Buffalo,2020,0.004427969728026236,0.044279697280262355
Oklahoma State,2020,0.18597832668896153,1.859783266889615
Rutgers,2020,0.1436085202381365,1.436085202381365
Duke,2020,0.14475763898900307,1.4475763898900307
South Carolina State,2020,0.0,-1.541390971253339
Central Michigan,2020,0.0,-0.11679287392416515
Louisiana Tech,2020,0.0,-0.2813738367175047
South Carolina Upstate,2020,0.0,-1.0819100325511453
Wagner,2020,0.0,-0.9553051226315767
Georgia Tech,2020,0.15532139121286725,1.5532139121286725
Citadel,2020,0.0,-0.2247776647841271
Milwaukee,2020,0.0,-0.8723143223195332
South Dakota State,2020,0.0,-0.8445859237769358
Stephen F. Austin,2020,0.0,-1.2262237911101947
Northwestern,2020,0.1827059373265184,1.827059373265184
Providence,2020,0.15603679131817155,1.5603679131817154
DePaul,2020,0.15179591252629443,1.5179591252629443
Air Force,2020,0.041247089439939696,0.41247089439939694
Chattanooga,2020,0.0,-0.32474086160878113
UC Riverside,2020,0.0,-1.0188202200682401
Samford,2020,0.0,-0.19957158427305358
Monmouth,2020,0.0,-0.8852873979987945
Louisville,2020,0.14031931270442202,1.4031931270442202
Michigan State,2020,0.18937726210889905,1.8937726210889902
Duquesne,2020,0.03840314131324549,0.38403141313245487
Delaware State,2020,0.0,-1.712344896895621
Binghamton,2020,0.0,-0.9842869954079598
Middle Tennessee,2020,0.0021765598454194057,0.021765598454194058
Davidson,2020,0.077899610246085,0.7789961024608498
Georgia,2020,0.1335973679174377,1.335973679174377
San Diego,2020,0.07288721763672214,0.7288721763672213
Utah State,2020,0.03731658850809261,0.3731658850809261
Iona,2020,0.0,-0.8979934937498567
Texas Tech,2020,0.13899234060443608,1.3899234060443608
Manhattan,2020,0.0,-1.0136481653464517
Central Arkansas,2020,0.0,-0.1950278043883021
Idaho State,2020,0.0,-0.322789654025188
Wyoming,2020,0.06379378824958475,0.6379378824958474
Western Michigan,2020,0.0,-0.04103014478242263
College of Charleston,2020,0.004228632516982097,0.04228632516982097
Maryland-Baltimore County,2020,0.0,-1.0245603699603119
Butler,2020,0.1726998112658905,1.726998112658905
Arkansas-Little Rock,2020,0.0,-0.18878505824812897
Kansas,2020,0.18823877943781347,1.8823877943781346
Charlotte,2020,0.0020823928245622455,0.020823928245622455
Purdue,2020,0.19815307202868226,1.9815307202868224
Utah,2020,0.14886752761804092,1.4886752761804092
Troy,2020,0.0,-0.3704450212430585
Abilene Christian,2020,0.0,-1.1490215551827387
Stanford,2020,0.10629548348413585,1.0629548348413584
Cleveland State,2020,0.0,-0.3637538444089518
Utah Valley,2020,0.0,-0.8619523763293636
Alabama A&M,2020,0.0,-1.1765591657542265
North Alabama,2020,0.0,-0.8827798983699678
Quinnipiac,2020,0.0,-1.1393318219427593
Houston Christian,2020,0.0,-0.21893251761078064
Long Island,2020,0.0,-0.9913208198026824
Pittsburgh,2020,0.1398809402169183,1.398809402169183
California Baptist,2020,0.0,-1.2444932899017471
Temple,2020,0.12341316615997128,1.2341316615997127
Central Connecticut,2020,0.0,-0.7629681430156444
Maryland,2020,0.17899028143875342,1.7899028143875342
New Orleans,2020,0.0,-0.8187250747649001
Wichita State,2020,0.10722844630976197,1.0722844630976196
Albany,2020,0.0,-1.0602422569163674
Southern Utah,2020,0.0,-0.512607302381374
Princeton,2020,0.0,-0.08383977212621975
Brown,2020,0.0,-0.20671469145708896
Nebraska,2020,0.18746123307257173,1.8746123307257172
Saint Joseph`s,2020,0.11661888889240653,1.1661888889240652
Vanderbilt,2020,0.12442814280915182,1.2442814280915182
Texas Christian,2020,0.15121961489816343,1.5121961489816342
Baylor,2020,0.16513890733161288,1.6513890733161287
Saint Peter`s,2020,0.0,-1.0311519766687562
Navy,2020,0.0,-0.905615914920468
Texas A&M,2020,0.12225127214375915,1.2225127214375915
Miami (Fla.),2020,0.15966306803283525,1.5966306803283523
Missouri-Kansas City,2020,0.0,-0.7575292906697214
Alabama,2020,0.15653699061593518,1.5653699061593518
Longwood,2020,0.0,-1.5793822301851796
Kansas State,2020,0.17365645777437158,1.7365645777437158
La Salle,2020,0.042300435209834925,0.4230043520983492
George Washington,2020,0.031222167119107865,0.31222167119107863
Western Carolina,2020,0.0,-0.20723791576410996
Southern Illinois,2020,0.02058013773884719,0.20580137738847187
Merrimack,2020,0.0,-1.0332167127366556
Morehead State,2020,0.0,-1.0605122242627727
Alabama State,2020,0.0,-0.6653575086084528
Cincinnati,2020,0.1319333169175361,1.319333169175361
Kennesaw State,2020,0.0,-0.18155145957092106
Connecticut,2020,0.09890300465025886,0.9890300465025885
Loyola Marymount,2020,0.05901464537040231,0.5901464537040231
North Dakota State,2020,0.0,-0.8266969141807294
Virginia Military Institute,2020,0.0,-0.5311923757824879
Tulsa,2020,0.0718792828727851,0.718792828727851
North Texas,2020,0.025330533839426673,0.2533053383942667
Arizona State,2020,0.1531018029838087,1.531018029838087
Iowa,2020,0.1883630584984534,1.8836305849845338
High Point,2020,0.0,-0.8944563365522423
Minnesota,2020,0.19994864019076122,1.9994864019076122
George Mason,2020,0.0318550723223234,0.318550723223234
UTSA,2020,0.0,-0.05061309114051868
James Madison,2020,0.0,-0.38770670614369185
Siena,2020,0.0,-0.9851551496787129
Georgia State,2020,0.0,-0.15995940816257953
Winthrop,2020,0.0,-1.1774505788598764
South Florida,2020,0.10464958198149239,1.046495819814924
Texas Southern,2020,0.0,-0.7296580597318328
South Alabama,2020,0.0,-0.4748408438433147
Sacred Heart,2020,0.0,-1.2141634383445274
Washington State,2020,0.09410241451518393,0.9410241451518393
Texas A&M-Corpus Christi,2020,0.0,-0.9357657787065556
Maryland-Eastern Shore,2020,0.0,-0.9276636712119543
Cornell,2020,0.0,-0.19945485657244966
Columbia,2020,0.0,-0.12191562954411088
Mount Saint Mary`s,2020,0.0,-1.027993740321197
Bryant,2020,0.0,-1.1210910574223307
Loyola Chicago,2020,0.013668367813474094,0.13668367813474094
Rice,2020,0.0,-0.14181628334017216
Montana State,2020,0.0,-0.48709771990096473
Lipscomb,2020,0.0,-0.6704265736228834
Mississippi,2020,0.1212011474363308,1.212011474363308
Detroit,2020,0.0,-0.20319225589943288
North Florida,2020,0.0,-0.6639615324508665
Virginia Tech,2020,0.11586427837828848,1.1586427837828848
Missouri,2020,0.13005108087913475,1.3005108087913475
Villanova,2020,0.18786255998161713,1.8786255998161712
Presbyterian,2020,0.0,-1.2536367287212897
Elon,2020,0.0,-0.2760966444504404
IUPUI,2020,0.0,-0.5846322314881721
Incarnate Word,2020,0.0,-1.0913723862866185
Florida Gulf Coast,2020,0.0,-0.6827652121821469
Eastern Kentucky,2020,0.0,-0.7917363654610513
Lehigh,2020,0.0,-0.5980487038366992
Charleston Southern,2020,0.0,-1.2399970652209689
USC,2020,0.1235871890622413,1.2358718906224129
Northern Iowa,2020,0.01793699596018376,0.17936995960183758
Canisius,2020,0.0,-0.8286108595952599
Wright State,2020,0.0,-1.1634678898014077
Howard,2020,0.0,-1.3441660551419892
Valparaiso,2020,0.03652230218111923,0.3652230218111923
Delaware,2020,0.0,-0.5427637526912132
Nicholls State,2020,0.0,-1.045017241930444
Georgetown,2020,0.18413137387849512,1.8413137387849512
Eastern Illinois,2020,0.0,-1.2402829786162546
Florida State,2020,0.15045109293305126,1.5045109293305123
UC Santa Barbara,2020,0.0,-0.8798088664542129
Mercer,2020,0.0,-0.3938393744161443
UCF,2020,0.08085111923737459,0.8085111923737459
Hampton,2020,0.0,-1.0441264277944264
Weber State,2020,0.0,-0.29577533173030074
Northwestern State,2020,0.0,-1.1211855137783817
Michigan,2020,0.1901049557578017,1.9010495575780169
Mississippi State,2020,0.13067358637605617,1.3067358637605617
Northeastern,2020,0.0,-0.33480236599773244
Sacramento State,2020,0.0,-0.6409296969551482
Indiana State,2020,0.046608173694240036,0.46608173694240035
Iowa State,2020,0.17733948678288528,1.7733948678288527
Prairie View,2020,0.0,-1.1389677484243972
Saint Francis NY,2020,0.0,-1.2130118612114655
Illinois-Chicago,2020,0.0,-0.70001657965888
Mississippi Valley State,2020,0.0,-1.0303939010898941
Ohio,2020,0.0,-0.13484384684780804
Missouri State,2020,0.037439388275426505,0.37439388275426505
Dartmouth,2020,0.0,-0.2851390432442397
Nevada,2020,0.059316880439535785,0.5931688043953578
San Jose State,2020,0.07762132470395365,0.7762132470395364
Portland,2020,0.027608706649645876,0.27608706649645876
Kentucky,2020,0.1269415741471622,1.269415741471622
Colorado State,2020,0.04872422685842733,0.4872422685842733
Bethune-Cookman,2020,0.0,-1.4602280438702873
Rhode Island,2020,0.09516687308110161,0.9516687308110161
Evansville,2020,0.020750321408272432,0.2075032140827243
Omaha,2020,0.0,-0.16062646468815922
Arkansas-Pine Bluff,2020,0.0,-0.7506767231809088
Louisiana-Monroe,2020,0.0,-0.14204305596768957
Northern Arizona,2020,0.0,-0.5499319106997949
Idaho,2020,0.0,-0.4895750590447565
Western Illinois,2020,0.0,-0.6826987654701262
Harvard,2020,0.0,-0.057040690537989415
Campbell,2020,0.0,-1.4704150206834574
Austin Peay,2020,0.0,-0.6912894495442796
Denver,2020,0.0,-0.30811369123002635
Georgia Southern,2020,0.0,-0.2513652781526042
Northern Kentucky,2020,0.0,-0.8931422417364678
Chicago State,2020,0.0,-0.7571649457100282
Massachusetts,2020,0.08710215567981745,0.8710215567981745
UC Irvine,2020,0.0,-0.5610130073662043
Pacific,2020,0.0,-0.16053476144198173
Louisiana-Lafayette,2020,0.0,-0.8878326070008583
Washington,2020,0.14345405627750826,1.4345405627750827
Kent State,2020,0.0,-0.2041119621788843
Arkansas State,2020,0.0,-0.25191019249405067
Liberty,2020,0.0,-1.382838026045486
San Diego State,2020,0.04637896606295053,0.4637896606295052
Houston,2020,0.13048160129854441,1.304816012985444
Massachusetts-Lowell,2020,0.0,-1.0197842803901631
Green Bay,2020,0.0,-0.5808343665490268
Montana,2020,0.0,-0.4253476555025629
Southern Mississippi,2020,0.018406984458714814,0.18406984458714815
Grand Canyon,2020,0.0,-0.6743890698505832
New Mexico,2020,0.03034436051805782,0.30344360518057817
UNC Wilmington,2020,0.0,-0.23625680473365762
Bradley,2020,0.010054535389401209,0.10054535389401209
Boise State,2020,0.06313299589083476,0.6313299589083476
South Dakota,2020,0.0,-0.8503968477553436
Towson,2020,0.0,-0.1632047158211806
Oklahoma,2020,0.19076453807926452,1.9076453807926452
UNC Greensboro,2020,0.0,-0.30068624571970526
BYU,2020,0.0973843240392973,0.9738432403929729
Hofstra,2020,0.0,-0.5945549042943246
New Mexico State,2020,0.0,-0.8429714132621264
Cal State Bakersfield,2020,0.0,-0.7005117038418566
Marist,2020,0.0,-1.2929107928924777
Pepperdine,2020,0.0737605240051676,0.7376052400516759
Florida,2020,0.17114662797866595,1.7114662797866593
Florida Atlantic,2020,0.0,-0.33091126158422596
Boston University,2020,0.0,-0.8349574023437482
Gonzaga,2020,0.06203169225865898,0.6203169225865898
Long Beach State,2020,0.0005990340397169172,0.005990340397169171
Maine,2020,0.0,-0.5819920145821149
Jackson State,2020,0.0,-1.1979098792775271
Texas-Rio Grande Valley,2020,0.0,-0.8124875366462253
UNC Asheville,2020,0.0,-1.4336110007562344
Oral Roberts,2020,0.0,-0.4708649215084931
Cal Poly,2020,0.0,-0.24983781052173284
Colorado,2020,0.14224863906605162,1.422486390660516
San Francisco,2020,0.05926702015153497,0.5926702015153497
Jacksonville,2020,0.0,-0.9093789414962385
Wofford,2020,0.0,-0.17595932546119836
UAB,2020,0.0,-0.36233456763203314
North Carolina State,2020,0.13113761855793798,1.3113761855793797
VCU,2020,0.08107931484758792,0.8107931484758791
Penn State,2020,0.1655979500190228,1.655979500190228
Virginia,2020,0.13365643237232824,1.3365643237232825
Southeastern Louisiana,2020,0.0,-0.8680847682928047
Southern,2020,0.0,-1.3549080280383132
Akron,2020,0.0,-0.2094628850301298
Louisiana,2020,0.0,-0.14431299263542047
SIU Edwardsville,2020,0.0,-0.9082434140837085
Lamar,2020,0.0,-1.0057041496149655
Stony Brook,2020,0.0,-0.7329328458440757
Saint Louis,2020,0.03933635896720617,0.3933635896720617
Florida International,2020,0.0,-0.2769040117215702
Arkansas,2020,0.13590599891078664,1.3590599891078663
Xavier,2020,0.18024336650899075,1.8024336650899073
Dayton,2020,0.07759082394754657,0.7759082394754656
Holy Cross,2020,0.0,-0.6381077374909739
North Carolina Central,2020,0.0,-1.4030135848321126
Jacksonville State,2020,0.0,-1.0614454145578553
Alcorn State,2020,0.0,-1.5043805108093522
Morgan State,2020,0.0,-1.6268624082319423
Oregon State,2020,0.1049975344583945,1.049975344583945
Seton Hall,2020,0.1866415517745977,1.866415517745977
Western Kentucky,2020,0.03016304508577318,0.30163045085773177
Tennessee,2020,0.14909820378795566,1.4909820378795564
UC Davis,2020,0.0,-0.6323369507694299
North Dakota,2020,0.0,-0.3509079697800607
New Hampshire,2020,0.0,-1.1359213654830438
Youngstown State,2020,0.0,-0.946772373023698
Colgate,2020,0.0,-0.9505973583595764
Sam Houston,2020,0.0,-1.020351319884242
Northern Illinois,2020,0.0,-0.2991704596826425
Fairleigh Dickinson,2020,0.0,-0.9157497069299669
Saint Mary`s,2020,0.09005966054209269,0.9005966054209268
Tennessee-Martin,2020,0.0,-0.7564391694221316
Radford,2020,0.0,-0.9329854475208074
Richmond,2020,0.05469061259441197,0.5469061259441197
Gardner-Webb,2020,0.0,-0.9600121716761651
Bowling Green,2020,0.0,-0.09249187246010158
Illinois,2020,0.14577988833868333,1.4577988833868332
Belmont,2020,0.0,-0.9679610472404472
Coppin State,2020,0.0,-1.1297878696286456
Coastal Carolina,2020,0.0,-0.23539381064001902
Saint Francis (PA),2020,0.0,-1.0924435840489408
UTEP,2020,0.0,-0.19656678663149768
Texas State,2020,0.0,-0.30141222694694975
Grambling,2020,0.0,-1.5842788345708698
Memphis,2020,0.10280653305120331,1.028065330512033
North Carolina A&T,2020,0.0,-1.1604900964861304
Vermont,2020,0.0,-0.8721721514308979
Arizona,2020,0.15234368421135228,1.5234368421135227
Fresno State,2020,0.04102128384293085,0.41021283842930845
Saint Bonaventure,2020,0.0288876806465502,0.288876806465502
Tennessee State,2020,0.0,-0.873056508029103
Marshall,2020,0.0066226998174324665,0.06622699817432466
West Virginia,2020,0.19422556751741882,1.9422556751741882
Illinois State,2020,0.04625424011216063,0.4625424011216063
Cal State Northridge,2020,0.0,-0.3209685408590366
Syracuse,2020,0.1314533410340208,1.3145334103402078
Appalachian State,2020,0.0,-0.07140723689238676
Oakland,2020,0.0,-0.556213117954933
